"AU","Australia","","Nationwide","Ballarat","Starbucks Ballarat","Shop 7 Bridge Mall Norwich Plaza","MISC",""
"AU","Australia","","Nationwide","Balmain","Starbucks Balmain","275 Darling St","MISC",""
"AU","Australia","","Nationwide","Balwyn","McDonald's","318 Whitehorse Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Bankstown","McDonald's","37 Rickard Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Bankstown","McDonald's","Shop E5 Bankstown Sq Shoppin Centre Rickard Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Bankstown","McDonald's","Shop ML421 Bankstown Shoppin Centre Rickard Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Banyo","McDonald's","1097 Nudgee Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Bass Hill","McDonald's","872 Hume Hwy","RESTAURANT",""
"AU","Australia","","Nationwide","Bateau Bay","McDonald's","Bay Village Shoppin Centre The Entrance Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Batemans Bay","McDonald's","Cnr Hill & Vesper Sts","RESTAURANT",""
"AU","Australia","","Nationwide","Bathurst","McDonald's","67-71 Durham St","RESTAURANT",""
"AU","Australia","","Nationwide","Bayswater","McDonald's","296 Canterbury Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Beaudesert","McDonald's","114-120 Brisbane St","RESTAURANT",""
"AU","Australia","","Nationwide","Beenleigh","McDonald's","38 George St Cnr Gordon St","RESTAURANT",""
"AU","Australia","","Nationwide","Belconnen","McDonald's","Emu Bank","RESTAURANT",""
"AU","Australia","","Nationwide","Beldon","McDonald's","273 Eddystone Ave Cnr Ocean Reef Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Bella Vista","McDonald's","6 Celebration Drv","RESTAURANT",""
"AU","Australia","","Nationwide","Belmont","McDonald's","67-69 High St","RESTAURANT",""
"AU","Australia","","Nationwide","Belmont","McDonald's","Abernethy Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Belmont","McDonald's","Cnr Pacific Hwy & Glover St","RESTAURANT",""
"AU","Australia","","Nationwide","Bendigo","McDonald's","144-146 Condon St","RESTAURANT",""
"AU","Australia","","Nationwide","Bendigo","McDonald's","63 High St","RESTAURANT",""
"AU","Australia","","Nationwide","Bendigo","Quest Bendigo","Cnr High & Mimosa Streets","Hotel","3550"
"AU","Australia","","Nationwide","Berwick","McDonald's","Cnr Clyde Rd & Kangan Dr","RESTAURANT",""
"AU","Australia","","Nationwide","Bexley","McDonald's","543 Forest Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Bicton","McDonald's","Cnr Canning Hwy & Foss St","RESTAURANT",""
"AU","Australia","","Nationwide","Biggera Waters","McDonald's","Harbourtown Shoppin Centre Cnr Gold Coast Hwy & Oxley Dr","RESTAURANT",""
"AU","Australia","","Nationwide","Blackburn","McDonald's","127 Canterbury Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Blackburn","McDonald's","506-510 Middleborough Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Blacktown","McDonald's","Cnr Blacktown Rd & St Martins Crescent","RESTAURANT",""
"AU","Australia","","Nationwide","Blacktown","McDonald's","Cnr Sunnyholt & Third Ave","RESTAURANT",""
"AU","Australia","","Nationwide","Blaxland","McDonald's","Cnr Layton Ave & Great Western Hwy","RESTAURANT",""
"AU","Australia","","Nationwide","Boambee Valley","McDonald's","Coffs Harbour Service Centre Lot 3 Pacific Hwy North","RESTAURANT",""
"AU","Australia","","Nationwide","Bomaderry","McDonald's","Cnr Princes Hwy & Cambewarra Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Bondi","McDonald's","164 Campbell Parade","RESTAURANT",""
"AU","Australia","","Nationwide","Bondi","McDonald's","Shop 14 Tiffany Plaza 422 Oxford St","RESTAURANT",""
"AU","Australia","","Nationwide","Bondi","Payphone at 157 Oxford St","Payphone outside 157 Oxford St","MISC",""
"AU","Australia","","Nationwide","Bondi","Payphone at 400 Oxford St","Payphone outside 400 Oxford St","MISC",""
"AU","Australia","","Nationwide","Bondi","Payphone at 468 Oxford St","Payphone outside 468 Oxford St","MISC",""
"AU","Australia","","Nationwide","Bondi","Starbucks Bondi Junction 2","472 Bondi Junction Oxford St","RESTAURANT",""
"AU","Australia","","Nationwide","Bonnyrigg","McDonald's","Cnr Cowpasture & Nth Liverpool Rds","RESTAURANT",""
"AU","Australia","","Nationwide","Bonnyrigg","McDonald's","Cnr Elizabeth Drv & Smithfield Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Booragoon","McDonald's","Shop 107 Garden City S/C Almondbury Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Booval","McDonald's","Cnr Brisbane Rd & Hamilton St","RESTAURANT",""
"AU","Australia","","Nationwide","Boronia","McDonald's","267 Dorset Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Box Hill","McDonald's","Box Hill Central Shoppin Centre Main St","RESTAURANT",""
"AU","Australia","","Nationwide","Bracken Ridge","McDonald's","256 Telegraph Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Braddon","McDonald's","Cnr Cooyong & Mort Sts","RESTAURANT",""
"AU","Australia","","Nationwide","Braeside","McDonald's","Cnr Boundary & Centre Dandenong Rds","RESTAURANT",""
"AU","Australia","","Nationwide","Brassall","McDonald's","Cnr Hunter & Haig Sts","RESTAURANT",""
"AU","Australia","","Nationwide","Bridgewater","McDonald's","Midland Hwy","RESTAURANT",""
"AU","Australia","","Nationwide","Brisbane","Abra Kebab","91 Queen St","Cafe/Restaurant/Food",""
"AU","Australia","","Nationwide","Brisbane","Accor Mercure & Ibis Brisbane","85 Noth Quay","HOTEL",""
"AU","Australia","","Nationwide","Brisbane","Accor Novotel Brisbane","200 Creek St","HOTEL",""
"AU","Australia","","Nationwide","Brisbane","Billy Baxters","91 Queen St","Cafe/Restaurant/Food",""
"AU","Australia","","Nationwide","Brisbane","Brisbane Convention & Entertainment Centre","Cnr Merivale and Glenelg Sts","CONVENTION",""
"AU","Australia","","Nationwide","Brisbane","CBD","91 Queen St","Cafe/Restaurant/Food",""
"AU","Australia","","Nationwide","Brisbane","Carindale Hotel","Cnr Bedivere St and Millenium Blvd","HOTEL",""
"AU","Australia","","Nationwide","Brisbane","Chifley on George","103 George St","HOTEL",""
"AU","Australia","","Nationwide","Brisbane","Chifley on Lennons","66-76 Queen St Mall (Lennons)","HOTEL",""
"AU","Australia","","Nationwide","Brisbane","Coffee Cellar","Centenary Sq-Cnr Barry Pde & Gotha St-Fortitude Valley","Cafe/Restaurant/Food",""
"AU","Australia","","Nationwide","Brisbane","East West Food","91 Queen St","Cafe/Restaurant/Food",""
"AU","Australia","","Nationwide","Brisbane","Gloria Jeans Coffee","91 Queen St","Cafe/Restaurant/Food",""
"AU","Australia","","Nationwide","Brisbane","Gone Fishing","91 Queen St","Cafe/Restaurant/Food",""
"AU","Australia","","Nationwide","Brisbane","IL Mondo","23-25 Rotherham Street - Kangaroo point","Hotel","4169"
"AU","Australia","","Nationwide","Brisbane","Indian Odyssey","91 Queen St","Cafe/Restaurant/Food",""
"AU","Australia","","Nationwide","Brisbane","John Brenna Haircutting","91 Queen St","Retail",""
"AU","Australia","","Nationwide","Brisbane","Ki Bar","Mincom Centre-192 Ann St","Cafe/Restaurant/Food",""
"AU","Australia","","Nationwide","Brisbane","Magic Wrap","91 Queen St","Cafe/Restaurant/Food",""
"AU","Australia","","Nationwide","Brisbane","McDonald's","Shop 3 The Concourse Central Railway Station Ann St","RESTAURANT",""
"AU","Australia","","Nationwide","Brisbane","McDonald's","Shop 8 Eagle St Pier Eagle St","RESTAURANT",""
"AU","Australia","","Nationwide","Brisbane","McDonald's","Shop E 136 Wintergarden Centre 171 - 209 Queens St Mall","RESTAURANT",""
"AU","Australia","","Nationwide","Brisbane","Michaels Patisserie","91 Queen St","Cafe/Restaurant/Food",""
"AU","Australia","","Nationwide","Brisbane","Mrs Fields Bakehouse","91 Queen St","Cafe/Restaurant/Food",""
"AU","Australia","","Nationwide","Brisbane","Myer Centre Carvery","91 Queen St","Cafe/Restaurant/Food",""
"AU","Australia","","Nationwide","Brisbane","Myer Centre","91 Queen St","Cafe/Restaurant/Food",""
"AU","Australia","","Nationwide","Brisbane","New York Fries","91 Queen St","Cafe/Restaurant/Food",""
"AU","Australia","","Nationwide","Brisbane","Noodles Now","91 Queen St","Cafe/Restaurant/Food",""
"AU","Australia","","Nationwide","Brisbane","Prego Pizza and Pasta","91 Queen St","Cafe/Restaurant/Food",""
"AU","Australia","","Nationwide","Brisbane","Quest Bridgewater","55 Baildon Street-Kangaroo Point","Hotel","4169"
"AU","Australia","","Nationwide","Brisbane","Quest on Story Bridge","85 Deakin Street-Kangaroo Point","Hotel","4169"
"AU","Australia","","Nationwide","Brisbane","Red Rooster","91 Queen St","Cafe/Restaurant/Food",""
"AU","Australia","","Nationwide","Brisbane","Regatta Hotel","543 Coronation Dve Toowong","HOTEL",""
"AU","Australia","","Nationwide","Brisbane","Rydges Hotel Brisbane","9 Glenelg St","HOTEL",""
"AU","Australia","","Nationwide","Brisbane","Spoon Deli","22 James St-Fortitude Valley","Cafe/Restaurant/Food",""
"AU","Australia","","Nationwide","Brisbane","Star Cafe","Shop 12-13-166 Grey St","Cafe/Restaurant/Food",""
"AU","Australia","","Nationwide","Brisbane","Starbucks Myer Centre","Shop 12 Level A Myer Centre 91 Queen St","MISC",""
"AU","Australia","","Nationwide","Brisbane","Starbucks Queen Street","ANZ Centre 324 Queen St CNR Creek St","MISC",""
"AU","Australia","","Nationwide","Brisbane","Subs and Sandwiches","91 Queen St","Cafe/Restaurant/Food",""
"AU","Australia","","Nationwide","Brisbane","Suncrane","91 Queen St","Cafe/Restaurant/Food",""
"AU","Australia","","Nationwide","Brisbane","The Crepe Cafe","91 Queen St","Cafe/Restaurant/Food",""
"AU","Australia","","Nationwide","Brisbane","The Magic Roll","91 Queen St","Cafe/Restaurant/Food",""
"AU","Australia","","Nationwide","Broadbeach","Gold Coast Convention & Entertainment Centre","Gold Coast Hwy","CONVENTION",""
"AU","Australia","","Nationwide","Broadbeach","McDonald's","Cnr Gold Coast Hwy & Australia Ave","RESTAURANT",""
"AU","Australia","","Nationwide","Broadbeach","McDonald's","Shops 1-3 Niecon Plaza","RESTAURANT",""
"AU","Australia","","Nationwide","Broadbeach","Payphone 11 VIC Ave","11 VIC Ave","MISC",""
"AU","Australia","","Nationwide","Broadbeach","Payphone 15 Albert Av","15 Albert Ave","MISC",""
"AU","Australia","","Nationwide","Broadbeach","Payphone 16 Albert Av","16 Albert Ave","MISC",""
"AU","Australia","","Nationwide","Broadbeach","Payphone 17 VIC Ave","17 VIC Ave","MISC",""
"AU","Australia","","Nationwide","Broadbeach","Payphone Old Burleigh Rd","Old Burleigh Rd","MISC",""
"AU","Australia","","Nationwide","Broadbeach","Starbucks Pacific Fair","Shop 49a Pacific Fair Shopping Centre Hooker Boulevard","MISC",""
"AU","Australia","","Nationwide","Broadmeadow","McDonald's","114 Lambton Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Broadmeadows","McDonald's","1171-1173 Pascoe Vale Rd Cnr Coleraine St","RESTAURANT",""
"AU","Australia","","Nationwide","Broken Hill","McDonald's","Westside Plaza Galena St","RESTAURANT",""
"AU","Australia","","Nationwide","Brookvale","McDonald's","6 Mitchell Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Brookvale","McDonald's","Shop 238C Warringah Mall Shoppin Centre Pittwater Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Brookvale","McDonald's","Shop FC1 & FC2 Warringah Mall Pittwater Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Broome","Broome International Airport","14 Delaware Road","Airport","6726"
"AU","Australia","","Nationwide","Broome","McDonald's","Cnr Hamersley St & Napier Terrace","RESTAURANT",""
"AU","Australia","","Nationwide","Browns Plains","McDonald's","26-48 Browns Plains Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Brunswick","McDonald's","Cnr Holmes & Albion Sts","RESTAURANT",""
"AU","Australia","","Nationwide","Brunswick","McDonald's","Shop 47 90-106 Sydney Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Bunbury","McDonald's","Lot 69 Pennant Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Bundaberg","McDonald's","46 Targo St Cnr Woongarra St","RESTAURANT",""
"AU","Australia","","Nationwide","Bundaberg","McDonald's","Cnr Takalvan & Heidke Sts","RESTAURANT",""
"AU","Australia","","Nationwide","Burleigh Heads","McDonald's","1965 Gold Coast Hwy","RESTAURANT",""
"AU","Australia","","Nationwide","Burleigh Heads","McDonald's","Shop 109 Stocklands Shopping Centre 149 West Burleigh Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Burleigh Waters","McDonald's","Treetops Centre 1 Executive Drv Cnr Classic Way","RESTAURANT",""
"AU","Australia","","Nationwide","Burleigh","Starbucks Burleigh Heads","149 West Burleigh Rd","MISC",""
"AU","Australia","","Nationwide","Burnie","McDonald's","116-118 Wilson St","RESTAURANT",""
"AU","Australia","","Nationwide","Burpengary","McDonald's","BP Service Centre 186 Coach Rd East","RESTAURANT",""
"AU","Australia","","Nationwide","Burpengary","McDonald's","Cnr Coach Rd West & Gympie Hwy","RESTAURANT",""
"AU","Australia","","Nationwide","Burwood","McDonald's","Cnr Burwood Hwy & Scott Drv","RESTAURANT",""
"AU","Australia","","Nationwide","Busselton","McDonald's","18 Albert St","RESTAURANT",""
"AU","Australia","","Nationwide","Caboolture","McDonald's","126 Morayfield Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Caboolture","McDonald's","99 Lear Jet Drv Cnr Bribie Island & Gympie Rds","RESTAURANT",""
"AU","Australia","","Nationwide","Cairns","Accor All Seasons Sunshine Tower","136 - 140 Sheridan St","HOTEL",""
"AU","Australia","","Nationwide","Cairns","Accor Sofitel Reef Casino","35 - 41 Wharf St","HOTEL",""
"AU","Australia","","Nationwide","Cairns","All Seasons Hotel Harbourside Cairns","209 - 217 The Esplanade","HOTEL",""
"AU","Australia","","Nationwide","Cairns","McDonald's","Shop 3 Suncorp Bldg The Esplanade Cnr The Esplanade & Shields St","RESTAURANT",""
"AU","Australia","","Nationwide","Cairns","McDonald's","Shop FC4 Cairns Central Shoppin Centre McLeod St","RESTAURANT",""
"AU","Australia","","Nationwide","Cairns","Payphone 66 Shields","Payphone outside 66 Shields St","MISC",""
"AU","Australia","","Nationwide","Cairns","Payphone 67 Esplan","Payphone outside of 67 Esplanande","MISC",""
"AU","Australia","","Nationwide","Cairns","Payphone 85 Eslpan","Payphone outide of 85 Esplanade","MISC",""
"AU","Australia","","Nationwide","Cairns","Qantas Cairns Domestic","Qantas Domestic Lounge Cairns Airport","AIRPORT",""
"AU","Australia","","Nationwide","Cairns","Qantas Cairns International","Qantas International Lounge Cairns Airport","AIRPORT",""
"AU","Australia","","Nationwide","Cairns","Rydges Plaza Cairns","Cnr Spence & Grafton Sts","HOTEL",""
"AU","Australia","","Nationwide","Caloundra","McDonald's","77 Bowman RdCnr Fourth Ave & Bowman Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Cambridge Gardens","McDonald's","Lot 7 Cnr Boomerang Place & Star Court","RESTAURANT",""
"AU","Australia","","Nationwide","Camden Park","McDonald's","Cnr Anzac Hwy & Morphett Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Campbelltown","McDonald's","312 Queen St","RESTAURANT",""
"AU","Australia","","Nationwide","Campbelltown","McDonald's","Shop 73- Campbelltown Mall 271 Queen St","RESTAURANT",""
"AU","Australia","","Nationwide","Campbelltown","Starbucks Marcarthur Square Shopping Centre","Shopping centre Shop L01 C016 Gilchrist Drive","MISC",""
"AU","Australia","","Nationwide","Camperdown","McDonald's","8b Missenden Rd","RESTAURANT",""
"AU","Australia","","Nationwide","Camperdown","Rydges Camperdown","Sydney 9 Missenden Rd","HOTEL",""
"AU","Australia","","Nationwide","Campsie","McDonald's","Shop FC5 Campsie Centre 14-28 Amy St","RESTAURANT",""
"AU","Australia","","Nationwide","Canberra","Accor Novotel Canberra","65 Northbourne Ave","HOTEL",""
"AU","Australia","","Nationwide","Canberra","Anise Restaurant","20 West Row","Cafe/Restaurant/Food","2601"
"AU","Australia","","Nationwide","Canberra","Artoven Bakery","Shop 1 Franklin Street-Manuka","Cafe/Restaurant/Food","2603"
"AU","Australia","","Nationwide","Canberra","Bardelis","1 Garema Pl","Cafe/Restaurant/Food","2601"
"AU","Australia","","Nationwide","Canberra","Belluci's Trattoria","Franklin Street-Manuka","Cafe/Restaurant/Food","2603"
"AU","Australia","","Nationwide","Canberra","Blue Olive","56 Alinga Street","Cafe/Restaurant/Food","2601"
"AU","Australia","","Nationwide","Canberra","Caph's Restaurant & Coffee","Franklin Street-Manuka","Cafe/Restaurant/Food","2603"
"AU","Australia","","Nationwide","Canberra","Charcoal Restaurant","59 London Circuit","Cafe/Restaurant/Food","2601"
"AU","Australia","","Nationwide","Canberra","Charmers Coffee Lounge & Restaurant","42 Franklin Street-Manuka","Cafe/Restaurant/Food","2603"
"AU","Australia","","Nationwide","Canberra","Chifley on Northbourne","102 Northbourne Ave","HOTEL",""
"AU","Australia","","Nationwide","Canberra","Dijon Restaurant","24 West Row","Cafe/Restaurant/Food","2601"
"AU","Australia","","Nationwide","Canberra","Diversity of Manuka","36 Franklin Street-Manuka","Cafe/Restaurant/Food","2603"
"AU","Australia","","Nationwide","Canberra","Down Town Milk Bar","22 Franklin Street-Manuka","Cafe/Restaurant/Food","2603"
"AU","Australia","","Nationwide","Canberra","El Rancho Bar & Grill","40-42 Franklin Street-Manuka","Cafe/Restaurant/Food","2603"
"AU","Australia","","Nationwide","Canberra","Foreign Affair Italian Grill","8 Franklin Street-Manuka","Cafe/Restaurant/Food","2603"
"AU","Australia","","Nationwide","Canberra","Guava Vietnamese Restaurant & Cafe","Shop 3/17 Franklin Street-Manuka","Cafe/Restaurant/Food","2603"
"AU","Australia","","Nationwide","Canberra","Ikon Manuka","10 Flinders Way-Manuka","Cafe/Restaurant/Food","2603"
"AU","Australia","","Nationwide","Canberra","King O'Malley's Irish Pub","131 City Walk","Cafe/Restaurant/Food","2601"
"AU","Australia","","Nationwide","Canberra","La Posada Pizza and Cafe Bar","70 Alinga Street","Cafe/Restaurant/Food","2601"
"AU","Australia","","Nationwide","Canberra","Legends Spanish Restaurant","Franklin Street-Manuka","Cafe/Restaurant/Food","2603"
"AU","Australia","","Nationwide","Canberra","Lemon Grass Thai Restaurant","65 London Circuit","Cafe/Restaurant/Food","2601"
"AU","Australia","","Nationwide","Canberra","Mezza Lira ristorante","55 London Circuit","Cafe/Restaurant/Food","2601"
"AU","Australia","","Nationwide","Canberra","Minque Dynasty","17 Franklin Street- Manuka","Cafe/Restaurant/Food","2603"
"AU","Australia","","Nationwide","Canberra","Muddle Bar","16 West Row","Cafe/Restaurant/Food","2601"
"AU","Australia","","Nationwide","Canberra","My Cafe","Shop 1-Manuka Arcade-Franklin Street-Manuka","Cafe/Restaurant/Food","2603"
"AU","Australia","","Nationwide","Canberra","P.J O'reillys","52 Alinga Street","Cafe/Restaurant/Food","2601"
"AU","Australia","","Nationwide","Canberra","Pangaea Restaurant & Bar","2 Furneaux Street- Manuka","Cafe/Restaurant/Food","2603"
